time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
99.860594,2.200000,3.043218,0.440000,0.432479,0.026131,0.073260
99.870619,2.200000,3.045326,0.440000,0.425641,0.026131,-0.014652
99.880785,2.200000,3.073536,0.440000,0.425641,0.026131,-0.053724
99.890755,2.200000,3.073536,0.440000,0.446154,0.026131,-0.024420
99.900000,2.200000,3.055527,0.440000,0.442735,0.026131,0.004884
99.910090,2.200000,3.055527,0.440000,0.429060,0.026131,-0.043956
99.920428,2.200000,3.052277,0.440000,0.446154,0.026131,0.004884
99.930444,2.200000,3.039528,0.440000,0.439316,0.026131,0.014652
99.940133,2.200000,3.039528,0.440000,0.418803,0.026131,-0.034188
99.950024,2.200000,3.062539,0.440000,0.435897,0.026131,-0.034188
99.960688,2.200000,3.066137,0.440000,0.422222,0.026131,-0.053724
99.970279,2.200000,3.066137,0.440000,0.439316,0.026131,0.004884
99.980000,2.200000,3.049806,0.440000,0.442735,0.026131,0.102564
99.990051,2.200000,3.042131,0.440000,0.459829,0.026131,-0.034188
100.000458,2.200000,3.042131,0.440000,0.429060,0.026131,0.024420
100.010375,2.200000,3.044297,0.440000,0.446154,0.026131,-0.083028
100.020388,2.200000,3.044297,0.440000,0.442735,0.026131,0.014652
100.030065,2.200000,3.071663,0.440000,0.432479,0.026131,0.024420
100.040252,2.200000,3.058145,0.440000,0.435897,0.026131,-0.034188
100.050000,2.200000,3.058145,0.440000,0.446154,0.026131,-0.004884
100.060685,2.200000,3.050724,0.440000,0.442735,0.026131,-0.043956
100.070274,2.200000,3.045676,0.440000,0.442735,0.026131,0.024420
100.080629,2.200000,3.045676,0.440000,0.425641,0.026131,-0.034188
100.090251,2.200000,3.058239,0.440000,0.429060,0.026131,0.024420
100.100273,2.200000,3.070166,0.440000,0.429060,0.026131,0.092796
100.110037,2.200000,3.070166,0.440000,0.432479,0.026131,0.043956
100.120000,2.200000,3.055902,0.440000,0.439316,0.026131,0.014652
100.130386,2.200000,3.048224,0.440000,0.439316,0.026131,-0.043956
100.140530,2.200000,3.048224,0.440000,0.439316,0.026131,0.024420
100.150768,2.200000,3.042818,0.440000,0.442735,0.026131,-0.014652
100.160735,2.200000,3.068419,0.440000,0.435897,0.026131,0.073260
100.170000,2.200000,3.068419,0.440000,0.429060,0.026131,-0.063492
100.180000,2.200000,3.062918,0.440000,0.446154,0.026131,-0.004884
100.195839,2.200000,3.049302,0.440000,0.442735,0.026131,-0.014652
100.201035,2.200000,3.049302,0.440000,0.425641,0.026131,0.004884
100.210136,2.200000,3.045648,0.440000,0.439316,0.026131,-0.053724
100.220261,2.200000,3.045648,0.440000,0.435897,0.026131,0.004884
100.232849,2.200000,3.050917,0.440000,0.446154,0.026131,0.092796
100.240000,2.200000,3.072654,0.440000,0.442735,0.026131,-0.014652
100.250766,2.200000,3.072654,0.440000,0.432479,0.026131,-0.024420
100.262338,2.200000,3.051220,0.440000,0.449573,0.026131,0.004884
100.270303,2.200000,3.045174,0.440000,0.449573,0.026131,0.043956
100.280000,2.200000,3.045174,0.440000,0.432479,0.026131,-0.092796
100.290000,2.200000,3.041818,0.440000,0.432479,0.026131,-0.083028
100.300502,2.200000,3.041818,0.440000,0.435897,0.026131,-0.014652
100.310000,2.200000,3.066293,0.440000,0.442735,0.026131,-0.053724
100.320000,2.200000,3.062614,0.440000,0.435897,0.026131,0.063492
100.330027,2.200000,3.062614,0.440000,0.446154,0.026131,0.024420
100.340719,2.200000,3.053669,0.440000,0.429060,0.026131,-0.053724
100.350028,2.200000,3.040301,0.440000,0.439316,0.026131,-0.102564
100.360210,2.200000,3.040301,0.440000,0.432479,0.026131,0.004884
100.370184,2.200000,3.050380,0.440000,0.439316,0.026131,0.034188
100.380305,2.200000,3.074576,0.440000,0.425641,0.026131,0.024420
100.390000,2.200000,3.074576,0.440000,0.446154,0.026131,0.063492
100.400064,2.200000,3.058379,0.440000,0.459829,0.026131,-0.083028
100.411519,2.200000,3.058379,0.440000,0.439316,0.026131,0.014652
100.420258,2.200000,3.044677,0.440000,0.439316,0.026131,-0.034188
100.430695,2.200000,3.040005,0.440000,0.449573,0.026131,-0.024420
100.440159,2.200000,3.040005,0.440000,0.446154,0.026131,0.004884
100.450000,2.200000,3.059370,0.440000,0.435897,0.026131,-0.014652
100.460000,2.200000,3.067463,0.440000,0.439316,0.026131,-0.014652
100.470435,2.200000,3.067463,0.440000,0.449573,0.026131,-0.073260
100.481570,2.200000,3.053721,0.440000,0.449573,0.026131,-0.122100
100.490000,2.200000,3.045026,0.440000,0.449573,0.026131,0.014652
100.500434,2.200000,3.045026,0.440000,0.446154,0.026131,0.014652
100.510057,2.200000,3.046250,0.440000,0.439316,0.026131,-0.034188
