time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
3.461934,-4.900000,-4.472161,-0.980000,-0.972650,-0.023461,0.053724
3.470000,-4.900000,-4.498143,-0.980000,-0.986325,-0.023461,-0.092796
3.480000,-4.900000,-4.529029,-0.980000,-0.986325,-0.023461,-0.034188
3.493626,-4.900000,-4.529029,-0.980000,-0.993162,-0.023461,-0.141636
3.500451,-4.900000,-4.540277,-0.980000,-0.982906,-0.023461,-0.063492
3.511462,-4.900000,-4.510276,-0.980000,-0.996581,-0.023461,0.043956
3.520000,-4.900000,-4.510276,-0.980000,-0.972650,-0.023461,0.004884
3.530438,-4.900000,-4.483977,-0.980000,-1.000000,-0.023461,-0.083028
3.540158,-4.900000,-4.521250,-0.980000,-0.989744,-0.023461,-0.034188
3.550138,-4.900000,-4.521250,-0.980000,-0.979487,-0.023461,0.063492
3.560203,-4.900000,-4.527320,-0.980000,-0.972650,-0.023461,0.024420
3.570278,-4.900000,-4.527320,-0.980000,-0.979487,-0.023461,0.073260
3.580252,-4.900000,-4.549246,-0.980000,-0.982906,-0.023461,0.083028
3.590201,-4.900000,-4.488178,-0.980000,-0.979487,-0.023461,-0.092796
3.600040,-4.900000,-4.488178,-0.980000,-0.986325,-0.023461,-0.034188
3.610000,-4.900000,-4.511902,-0.980000,-0.979487,-0.023461,0.043956
3.620113,-4.900000,-4.531332,-0.980000,-0.982906,-0.023461,0.004884
