time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
11.830238,1.000000,0.489589,0.492298,0.507702,0.101540,0.019888,0.024420,0.052110,0.002098,0.213675,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.840276,1.000000,0.489589,0.491485,0.508515,0.101703,0.019997,0.034188,0.052311,0.001717,0.200000,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.850300,1.000000,0.560409,0.512162,0.487838,0.097568,0.019094,0.004884,0.052502,0.002098,0.210256,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.861230,1.000000,0.542718,0.521329,0.478671,0.095734,0.018804,0.024420,0.052708,0.001717,0.206838,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.870000,1.000000,0.542718,0.527746,0.472254,0.094451,0.018471,-0.004884,0.052869,0.002098,0.217094,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.881540,1.000000,0.516096,0.524251,0.475749,0.095150,0.018687,0.043956,0.053085,0.001717,0.220513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.893765,1.000000,0.498938,0.516657,0.483343,0.096669,0.018914,-0.112332,0.053316,0.002098,0.217094,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.900812,1.000000,0.498938,0.511341,0.488659,0.097732,0.019203,0.083028,0.053452,0.001717,0.217094,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.910078,1.000000,0.528001,0.516339,0.483661,0.096732,0.018927,0.034188,0.053627,0.002098,0.210256,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.920058,1.000000,0.528001,0.519838,0.480162,0.096032,0.018787,-0.024420,0.053815,0.002098,0.227350,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.930086,1.000000,0.573769,0.536017,0.463983,0.092797,0.018216,-0.043956,0.053997,0.001717,0.220513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.940135,1.000000,0.534427,0.535540,0.464460,0.092892,0.018235,-0.024420,0.054180,0.001717,0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.950329,1.000000,0.534427,0.535206,0.464794,0.092959,0.018248,0.063492,0.054366,0.001717,0.227350,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.960302,1.000000,0.536994,0.535742,0.464258,0.092852,0.018151,0.092796,0.054547,0.002098,0.217094,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.970638,1.000000,0.520862,0.531278,0.468722,0.093744,0.018329,-0.034188,0.054737,0.002098,0.227350,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.980449,1.000000,0.520862,0.528153,0.471847,0.094369,0.018531,-0.014652,0.054919,0.001717,0.223932,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
11.990565,1.000000,0.594913,0.548181,0.451819,0.090364,0.017653,0.073260,0.055097,0.002098,0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.000063,1.000000,0.594913,0.562201,0.437799,0.087560,0.017092,-0.024420,0.055260,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.010543,1.000000,0.580201,0.567601,0.432399,0.086480,0.016953,0.043956,0.055437,0.001717,0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.020020,1.000000,0.559827,0.565269,0.434731,0.086946,0.016970,-0.141636,0.055598,0.002098,0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.030042,1.000000,0.559827,0.563636,0.436364,0.087273,0.017111,0.034188,0.055770,0.001717,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.040483,1.000000,0.550691,0.559753,0.440247,0.088049,0.017190,0.073260,0.055949,0.002098,0.220513,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.050237,1.000000,0.547105,0.555958,0.444042,0.088808,0.017342,-0.073260,0.056118,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.060000,1.000000,0.547105,0.553302,0.446698,0.089340,0.017525,0.014652,0.056289,0.001717,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.070743,1.000000,0.636859,0.578369,0.421631,0.084326,0.016446,-0.063492,0.056466,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.080052,1.000000,0.587308,0.581051,0.418949,0.083790,0.016338,0.043956,0.056618,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.090190,1.000000,0.587308,0.582928,0.417072,0.083414,0.016263,0.043956,0.056783,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.100062,1.000000,0.576291,0.580937,0.419063,0.083813,0.016343,-0.004884,0.056944,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.110415,1.000000,0.567798,0.576995,0.423005,0.084601,0.016501,-0.004884,0.057115,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.120126,1.000000,0.567798,0.574236,0.425764,0.085153,0.016611,0.063492,0.057277,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.130349,1.000000,0.567798,0.572305,0.427695,0.085539,0.016688,-0.092796,0.057447,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.140822,1.000000,0.567798,0.570953,0.429047,0.085809,0.016819,0.073260,0.057623,0.001717,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.150214,1.000000,0.623466,0.586707,0.413293,0.082659,0.016112,-0.024420,0.057775,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.161427,1.000000,0.626145,0.598538,0.401462,0.080292,0.015639,-0.034188,0.057950,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.170032,1.000000,0.626145,0.606820,0.393180,0.078636,0.015308,0.024420,0.058082,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.180182,1.000000,0.603620,0.605860,0.394140,0.078828,0.015346,-0.141636,0.058237,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.190015,1.000000,0.603651,0.605197,0.394803,0.078961,0.015449,0.034188,0.058389,0.001717,0.230769,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.200083,1.000000,0.603651,0.604733,0.395267,0.079053,0.015391,-0.083028,0.058544,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.210085,1.000000,0.590163,0.600362,0.399638,0.079928,0.015566,0.043956,0.058700,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.220645,1.000000,0.670794,0.621492,0.378508,0.075702,0.014721,0.053724,0.058855,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.230334,1.000000,0.670794,0.636283,0.363717,0.072743,0.014129,0.112332,0.058992,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.240366,1.000000,0.635440,0.636030,0.363970,0.072794,0.014139,-0.083028,0.059134,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.250123,1.000000,0.635440,0.635853,0.364147,0.072829,0.014146,0.014652,0.059272,0.002098,0.234188,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.260212,1.000000,0.617843,0.630450,0.369550,0.073910,0.014362,0.014652,0.059417,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.270614,1.000000,0.603476,0.622358,0.377642,0.075528,0.014686,-0.043956,0.059570,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.280300,1.000000,0.603476,0.616693,0.383307,0.076661,0.014913,-0.024420,0.059714,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.290297,1.000000,0.661682,0.630190,0.369810,0.073962,0.014373,-0.053724,0.059858,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.300447,1.000000,0.659818,0.639078,0.360922,0.072184,0.014017,0.053724,0.060000,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.310609,1.000000,0.659818,0.645300,0.354700,0.070940,0.013768,0.034188,0.060140,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.320633,1.000000,0.649451,0.646546,0.353454,0.070691,0.013719,-0.014652,0.060278,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.330464,1.000000,0.642898,0.645451,0.354549,0.070910,0.013762,0.024420,0.060413,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.340331,1.000000,0.642898,0.644685,0.355315,0.071063,0.013793,-0.180708,0.060549,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.350471,1.000000,0.634009,0.641482,0.358518,0.071704,0.013997,-0.043956,0.060691,0.001717,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.360239,1.000000,0.722714,0.665852,0.334148,0.066830,0.012946,0.053724,0.060817,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.370129,1.000000,0.722714,0.682910,0.317090,0.063418,0.012264,0.043956,0.060939,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.380149,1.000000,0.673780,0.680171,0.319829,0.063966,0.012374,0.034188,0.061063,0.002098,0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.390155,1.000000,0.659759,0.674048,0.325952,0.065190,0.012618,-0.063492,0.061189,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.400181,1.000000,0.659759,0.669761,0.330239,0.066048,0.012790,0.043956,0.061317,0.002098,0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.410059,1.000000,0.661550,0.667298,0.332702,0.066540,0.012888,0.004884,0.061445,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.421648,1.000000,0.693479,0.675152,0.324848,0.064970,0.012574,0.073260,0.061590,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.430477,1.000000,0.693479,0.680650,0.319350,0.063870,0.012354,-0.073260,0.061699,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.440113,1.000000,0.714474,0.690797,0.309203,0.061841,0.011948,0.073260,0.061814,0.002098,0.244444,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.450114,1.000000,0.685224,0.689125,0.310875,0.062175,0.012015,0.102564,0.061935,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.460075,1.000000,0.685224,0.687955,0.312045,0.062409,0.012062,-0.161172,0.062055,0.002098,0.237607,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.470324,1.000000,0.693166,0.689518,0.310482,0.062096,0.012076,-0.141636,0.062179,0.001717,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.483938,1.000000,0.693166,0.690613,0.309387,0.061877,0.011956,-0.024420,0.062341,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.490606,1.000000,0.689170,0.690180,0.309820,0.061964,0.011973,-0.034188,0.062421,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.501270,1.000000,0.764048,0.712340,0.287660,0.057532,0.011087,0.073260,0.062539,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.510759,1.000000,0.764048,0.727853,0.272147,0.054429,0.010466,0.014652,0.062639,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.520398,1.000000,0.736364,0.730406,0.269594,0.053919,0.010364,0.004884,0.062739,0.002098,0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.530331,1.000000,0.709633,0.724174,0.275826,0.055165,0.010613,0.004884,0.062844,0.002098,0.241026,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.540339,1.000000,0.709633,0.719812,0.280188,0.056038,0.010788,0.043956,0.062952,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.550000,1.000000,0.704475,0.715211,0.284789,0.056958,0.010972,-0.014652,0.063058,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.560040,1.000000,0.719363,0.716457,0.283543,0.056709,0.010922,-0.034188,0.063168,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.570045,1.000000,0.719363,0.717328,0.282672,0.056534,0.010887,0.063492,0.063277,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.580215,1.000000,0.763913,0.731304,0.268696,0.053739,0.010328,0.024420,0.063382,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.592170,1.000000,0.725388,0.729529,0.270471,0.054094,0.010399,-0.043956,0.063506,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.600204,1.000000,0.725388,0.728287,0.271713,0.054343,0.010449,-0.053724,0.063590,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.610145,1.000000,0.715120,0.724337,0.275663,0.055133,0.010607,0.122100,0.063695,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.620091,1.000000,0.715120,0.721572,0.278428,0.055686,0.010718,-0.004884,0.063802,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.630265,1.000000,0.703927,0.716278,0.283722,0.056744,0.010929,0.014652,0.063913,0.002098,0.254701,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.640000,1.000000,0.770248,0.732469,0.267531,0.053506,0.010282,-0.112332,0.064013,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.650120,1.000000,0.770248,0.743803,0.256197,0.051239,0.009828,-0.024420,0.064113,0.002098,0.251282,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.666010,1.000000,0.758442,0.748195,0.251805,0.050361,0.009653,0.024420,0.064266,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.673016,1.000000,0.741321,0.746132,0.253868,0.050774,0.009735,-0.004884,0.064334,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.681238,1.000000,0.741321,0.744689,0.255311,0.051062,0.009793,-0.004884,0.064415,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.690420,1.000000,0.725291,0.738869,0.261131,0.052226,0.010026,-0.034188,0.064507,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.700138,1.000000,0.732822,0.737055,0.262945,0.052589,0.010098,-0.053724,0.064605,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.710087,1.000000,0.732822,0.735785,0.264215,0.052843,0.010149,-0.034188,0.064706,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.720604,1.000000,0.794121,0.753286,0.246714,0.049343,0.009449,0.014652,0.064805,0.002098,0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.730110,1.000000,0.794121,0.765537,0.234463,0.046893,0.008959,0.063492,0.064890,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.740065,1.000000,0.760044,0.763889,0.236111,0.047222,0.009025,-0.034188,0.064980,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.750110,1.000000,0.744667,0.758122,0.241878,0.048376,0.009255,0.024420,0.065073,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.761279,1.000000,0.744667,0.754086,0.245914,0.049183,0.009417,-0.034188,0.065178,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.770601,1.000000,0.731581,0.747334,0.252666,0.050533,0.009687,-0.034188,0.065269,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.780631,1.000000,0.784319,0.758430,0.241570,0.048314,0.009243,0.014652,0.065361,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.790608,1.000000,0.784319,0.766197,0.233803,0.046761,0.008933,-0.083028,0.065451,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.800000,1.000000,0.783007,0.771240,0.228760,0.045752,0.008731,-0.034188,0.065533,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.810018,1.000000,0.763194,0.768826,0.231174,0.046235,0.008827,0.014652,0.065621,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.820042,1.000000,0.763194,0.767137,0.232863,0.046573,0.008895,0.122100,0.065710,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.830082,1.000000,0.765824,0.766743,0.233257,0.046651,0.008911,-0.043956,0.065800,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.840081,1.000000,0.742660,0.759518,0.240482,0.048096,0.009200,0.063492,0.065892,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.850909,1.000000,0.742660,0.754461,0.245539,0.049108,0.009402,0.024420,0.065993,0.002098,0.258120,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.860261,1.000000,0.833511,0.778176,0.221824,0.044365,0.008453,-0.122100,0.066073,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.870231,1.000000,0.782429,0.779452,0.220548,0.044110,0.008402,-0.014652,0.066156,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.880218,1.000000,0.782429,0.780345,0.219655,0.043931,0.008367,-0.083028,0.066240,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.891850,1.000000,0.763046,0.775155,0.224845,0.044969,0.008574,0.122100,0.066340,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.901513,1.000000,0.758717,0.770224,0.229776,0.045955,0.008771,-0.092796,0.066424,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.910333,1.000000,0.758717,0.766772,0.233228,0.046646,0.008910,0.004884,0.066503,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.920358,1.000000,0.804580,0.778114,0.221886,0.044377,0.008456,0.014652,0.066588,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.932131,1.000000,0.804580,0.786054,0.213946,0.042789,0.008138,0.024420,0.066683,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.941224,1.000000,0.799618,0.790123,0.209877,0.041975,0.007975,0.014652,0.066756,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.950061,1.000000,0.777663,0.786385,0.213615,0.042723,0.008125,-0.014652,0.066828,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.960367,1.000000,0.777663,0.783768,0.216232,0.043246,0.008230,0.004884,0.066913,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.970224,1.000000,0.787883,0.785003,0.214997,0.042999,0.008180,0.034188,0.066993,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.980619,1.000000,0.769113,0.780236,0.219764,0.043953,0.008371,-0.034188,0.067080,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
12.990152,1.000000,0.769113,0.776899,0.223101,0.044620,0.008504,0.122100,0.067161,0.002098,0.261538,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.000192,1.000000,0.850174,0.798882,0.201118,0.040224,0.007549,-0.014652,0.067237,0.002480,0.292308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.010599,1.000000,0.829916,0.808192,0.191808,0.038362,0.007253,0.170940,0.067313,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.021348,1.000000,0.829916,0.814709,0.185291,0.037058,0.006916,0.034188,0.067387,0.002480,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.030049,1.000000,0.809079,0.813020,0.186980,0.037396,0.007060,-0.043956,0.067448,0.002098,0.264957,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.041747,1.000000,0.788463,0.805653,0.194347,0.038869,0.007354,0.063492,0.067534,0.002098,0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.050741,1.000000,0.788463,0.800496,0.199504,0.039901,0.007561,-0.063492,0.067602,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.060425,1.000000,0.823460,0.807385,0.192615,0.038523,0.007285,-0.043956,0.067673,0.002098,0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.070623,1.000000,0.823460,0.812208,0.187792,0.037558,0.007092,-0.024420,0.067745,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.080691,1.000000,0.850450,0.823680,0.176320,0.035264,0.006633,-0.014652,0.067812,0.002098,0.285470,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.090000,1.000000,0.807645,0.818870,0.181130,0.036226,0.006826,-0.063492,0.067876,0.002098,0.268376,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.100339,1.000000,0.807645,0.815502,0.184498,0.036900,0.006960,-0.083028,0.067948,0.002098,0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.110983,1.000000,0.811922,0.814428,0.185572,0.037114,0.007003,-0.073260,0.068022,0.002098,0.278632,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.120406,1.000000,0.794637,0.808491,0.191509,0.038302,0.007241,-0.034188,0.068090,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.130603,1.000000,0.794637,0.804334,0.195666,0.039133,0.007407,-0.043956,0.068166,0.002098,0.247863,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.145097,1.000000,0.879208,0.826796,0.173204,0.034641,0.006509,-0.014652,0.068260,0.002098,0.275214,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.150116,1.000000,0.845317,0.832353,0.167647,0.033529,0.006286,-0.053724,0.068292,0.002098,0.295726,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.160199,1.000000,0.845317,0.836242,0.163758,0.032752,0.006131,0.083028,0.068354,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.170000,1.000000,0.839424,0.837197,0.162803,0.032561,0.006016,0.004884,0.068413,0.002480,0.292308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.180000,1.000000,0.818049,0.831452,0.168548,0.033710,0.006322,0.141636,0.068476,0.002098,0.282051,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.190008,1.000000,0.818049,0.827431,0.172569,0.034514,0.006407,-0.004884,0.068540,0.002480,0.292308,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
13.200705,1.000000,0.835922,0.829979,0.170021,0.034004,0.006381,0.083028,0.068608,0.002098,0.271795,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
