time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
1.710177,0.000000,-0.434744,-0.430698,0.430698,0.086140,0.017266,0.053724,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.720000,0.000000,-0.434744,-0.431912,0.431912,0.086382,0.017315,-0.073260,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
1.731429,0.000000,-0.445969,-0.436129,0.436129,0.087226,0.017483,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.740000,0.000000,-0.460766,-0.443520,0.443520,0.088704,0.017779,0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.750301,0.000000,-0.460766,-0.448694,0.448694,0.089739,0.017986,0.034188,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
1.761163,0.000000,-0.407626,-0.436373,0.436373,0.087275,0.017493,-0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.770676,0.000000,-0.402461,-0.426200,0.426200,0.085240,0.017086,0.063492,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.780169,0.000000,-0.402461,-0.419078,0.419078,0.083816,0.016801,0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
1.790170,0.000000,-0.438789,-0.424991,0.424991,0.084998,0.017038,0.043956,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
1.800303,0.000000,-0.438789,-0.429131,0.429131,0.085826,0.017203,0.043956,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.810857,0.000000,-0.446753,-0.434417,0.434417,0.086883,0.017415,-0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.820001,0.000000,-0.454844,-0.440545,0.440545,0.088109,0.017660,-0.014652,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.830410,0.000000,-0.454844,-0.444835,0.444835,0.088967,0.017832,0.024420,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
1.840950,0.000000,-0.379456,-0.425221,0.425221,0.085044,0.017047,0.014652,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.851050,0.000000,-0.408712,-0.420269,0.420269,0.084054,0.016849,0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.860424,0.000000,-0.408712,-0.416802,0.416802,0.083360,0.016710,0.014652,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.870253,0.000000,-0.427501,-0.420011,0.420011,0.084002,0.016839,-0.014652,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.880000,0.000000,-0.446882,-0.428073,0.428073,0.085615,0.017161,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.890000,0.000000,-0.446882,-0.433715,0.433715,0.086743,0.017387,-0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
1.900289,0.000000,-0.422160,-0.430249,0.430249,0.086050,0.017248,0.004884,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.910604,0.000000,-0.390937,-0.418455,0.418455,0.083691,0.016776,0.034188,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
1.920490,0.000000,-0.390937,-0.410200,0.410200,0.082040,0.016446,0.083028,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.930117,0.000000,-0.434260,-0.417418,0.417418,0.083484,0.016735,-0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.940101,0.000000,-0.438782,-0.423827,0.423827,0.084765,0.016991,-0.073260,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.950287,0.000000,-0.438782,-0.428313,0.428313,0.085663,0.017171,0.034188,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
1.960000,0.000000,-0.450527,-0.434978,0.434978,0.086996,0.017437,-0.043956,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.970425,0.000000,-0.388199,-0.420944,0.420944,0.084189,0.016876,-0.141636,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.980000,0.000000,-0.388199,-0.411121,0.411121,0.082224,0.016483,0.024420,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
1.990896,0.000000,-0.414308,-0.412077,0.412077,0.082415,0.016521,-0.083028,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.000226,0.000000,-0.414308,-0.412746,0.412746,0.082549,0.016548,-0.034188,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.010794,0.000000,-0.431600,-0.418402,0.418402,0.083680,0.016774,-0.034188,-0.000191,0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.020537,0.000000,-0.448123,-0.427319,0.427319,0.085464,0.017131,0.034188,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.030723,0.000000,-0.448123,-0.433560,0.433560,0.086712,0.017381,0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.041264,0.000000,-0.440172,-0.435543,0.435543,0.087109,0.017460,0.063492,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.050880,0.000000,-0.362438,-0.413612,0.413612,0.082722,0.016583,-0.063492,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.060086,0.000000,-0.362438,-0.398260,0.398260,0.079652,0.015969,-0.004884,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.070200,0.000000,-0.420999,-0.405081,0.405081,0.081016,0.016241,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.080134,0.000000,-0.430770,-0.412788,0.412788,0.082558,0.016550,-0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.091924,0.000000,-0.430770,-0.418182,0.418182,0.083636,0.016765,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.100763,0.000000,-0.445664,-0.426427,0.426427,0.085285,0.017095,0.043956,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.110406,0.000000,-0.445664,-0.432198,0.432198,0.086440,0.017326,0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.120707,0.000000,-0.393160,-0.420487,0.420487,0.084097,0.016858,0.122100,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.130811,0.000000,-0.407339,-0.416542,0.416542,0.083308,0.016700,0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.140367,0.000000,-0.407339,-0.413781,0.413781,0.082756,0.016589,-0.014652,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.150263,0.000000,-0.439507,-0.421499,0.421499,0.084300,0.016898,0.073260,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.160002,0.000000,-0.442972,-0.427941,0.427941,0.085588,0.017156,-0.063492,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.171479,0.000000,-0.442972,-0.432450,0.432450,0.086490,0.017336,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.180947,0.000000,-0.458016,-0.440120,0.440120,0.088024,0.017643,0.063492,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.190356,0.000000,-0.373433,-0.420114,0.420114,0.084023,0.016843,-0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.200558,0.000000,-0.373433,-0.406110,0.406110,0.081222,0.016283,0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.210204,0.000000,-0.425017,-0.411782,0.411782,0.082356,0.016509,-0.073260,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.221562,0.000000,-0.425017,-0.415752,0.415752,0.083150,0.016668,-0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.230295,0.000000,-0.434155,-0.421273,0.421273,0.084255,0.016889,-0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.240251,0.000000,-0.443162,-0.427840,0.427840,0.085568,0.017152,0.063492,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.250883,0.000000,-0.443162,-0.432436,0.432436,0.086487,0.017336,0.024420,-0.000191,0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.264219,0.000000,-0.405196,-0.424264,0.424264,0.084853,0.017009,-0.122100,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.270855,0.000000,-0.402177,-0.417638,0.417638,0.083528,0.016744,0.014652,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.280339,0.000000,-0.402177,-0.413000,0.413000,0.082600,0.016558,0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.290632,0.000000,-0.421051,-0.415415,0.415415,0.083083,0.016655,-0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.300508,0.000000,-0.434300,-0.421081,0.421081,0.084216,0.016881,-0.014652,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.310114,0.000000,-0.434300,-0.425046,0.425046,0.085009,0.017040,-0.083028,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.320296,0.000000,-0.446063,-0.431351,0.431351,0.086270,0.017292,0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.330181,0.000000,-0.377658,-0.415243,0.415243,0.083049,0.016648,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.340342,0.000000,-0.377658,-0.403968,0.403968,0.080794,0.016197,-0.004884,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.350031,0.000000,-0.407907,-0.405149,0.405149,0.081030,0.016244,-0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.360044,0.000000,-0.407907,-0.405977,0.405977,0.081195,0.016277,0.024420,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.370118,0.000000,-0.440315,-0.416278,0.416278,0.083256,0.016689,-0.053724,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.380461,0.000000,-0.450988,-0.426691,0.426691,0.085338,0.017106,0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.390205,0.000000,-0.450988,-0.433980,0.433980,0.086796,0.017397,0.014652,-0.000191,0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
2.400793,0.000000,-0.412141,-0.427428,0.427428,0.085486,0.017135,-0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.410141,0.000000,-0.376762,-0.412228,0.412228,0.082446,0.016527,-0.092796,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.420008,0.000000,-0.376762,-0.401588,0.401588,0.080318,0.016102,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.430241,0.000000,-0.427768,-0.409442,0.409442,0.081888,0.016416,-0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.443465,0.000000,-0.430342,-0.415712,0.415712,0.083142,0.016667,-0.004884,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.450513,0.000000,-0.430342,-0.420101,0.420101,0.084020,0.016842,-0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.460000,0.000000,-0.463089,-0.432997,0.432997,0.086599,0.017358,-0.024420,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.470608,0.000000,-0.384584,-0.418473,0.418473,0.083695,0.016777,-0.092796,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.480000,0.000000,-0.384584,-0.408307,0.408307,0.081661,0.016370,-0.053724,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.490949,0.000000,-0.409165,-0.408564,0.408564,0.081713,0.016381,-0.043956,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.500215,0.000000,-0.409165,-0.408744,0.408744,0.081749,0.016388,-0.053724,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.510324,0.000000,-0.428503,-0.414672,0.414672,0.082934,0.016625,-0.063492,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.520420,0.000000,-0.438077,-0.421693,0.421693,0.084339,0.016906,0.092796,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.530234,0.000000,-0.438077,-0.426608,0.426608,0.085322,0.017102,-0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.540614,0.000000,-0.445468,-0.432266,0.432266,0.086453,0.017329,0.004884,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.550216,0.000000,-0.368779,-0.413220,0.413220,0.082644,0.016567,0.024420,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.560265,0.000000,-0.368779,-0.399888,0.399888,0.079978,0.016034,-0.034188,-0.000191,0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.570922,0.000000,-0.419119,-0.405657,0.405657,0.081131,0.016264,-0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.581033,0.000000,-0.436844,-0.415013,0.415013,0.083003,0.016639,-0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.590125,0.000000,-0.436844,-0.421563,0.421563,0.084313,0.016901,-0.161172,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.600167,0.000000,-0.458452,-0.432629,0.432629,0.086526,0.017343,-0.024420,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.610000,0.000000,-0.383508,-0.417893,0.417893,0.083579,0.016754,0.131868,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.620778,0.000000,-0.383508,-0.407577,0.407577,0.081515,0.016341,-0.092796,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.630477,0.000000,-0.409401,-0.408124,0.408124,0.081625,0.016363,0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.642432,0.000000,-0.426715,-0.413702,0.413702,0.082740,0.016586,0.014652,-0.000191,0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.650564,0.000000,-0.426715,-0.417606,0.417606,0.083521,0.016742,0.043956,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.661012,0.000000,-0.439827,-0.424272,0.424272,0.084854,0.017009,0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.671025,0.000000,-0.458797,-0.434629,0.434629,0.086926,0.017423,-0.053724,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.680245,0.000000,-0.458797,-0.441880,0.441880,0.088376,0.017713,-0.063492,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.690314,0.000000,-0.382743,-0.424139,0.424139,0.084828,0.017004,0.014652,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.700346,0.000000,-0.382743,-0.411720,0.411720,0.082344,0.016507,-0.053724,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.710854,0.000000,-0.428911,-0.416877,0.416877,0.083375,0.016713,-0.034188,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.720000,0.000000,-0.443131,-0.424753,0.424753,0.084951,0.017028,-0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.730037,0.000000,-0.443131,-0.430267,0.430267,0.086053,0.017249,-0.043956,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.741212,0.000000,-0.452831,-0.437036,0.437036,0.087407,0.017520,-0.073260,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.750276,0.000000,-0.403335,-0.426926,0.426926,0.085385,0.017115,-0.014652,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.760000,0.000000,-0.403335,-0.419848,0.419848,0.083970,0.016832,-0.014652,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.770298,0.000000,-0.400586,-0.414070,0.414070,0.082814,0.016601,-0.024420,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.780299,0.000000,-0.434905,-0.420320,0.420320,0.084064,0.016851,0.004884,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.790690,0.000000,-0.434905,-0.424696,0.424696,0.084939,0.017026,-0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.800012,0.000000,-0.438068,-0.428707,0.428707,0.085741,0.017186,-0.063492,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.810227,0.000000,-0.438068,-0.431516,0.431516,0.086303,0.017299,-0.063492,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.820063,0.000000,-0.452878,-0.437924,0.437924,0.087585,0.017555,-0.004884,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.830000,0.000000,-0.376586,-0.419523,0.419523,0.083905,0.016819,-0.073260,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.840000,0.000000,-0.376586,-0.406642,0.406642,0.081328,0.016304,-0.024420,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.850266,0.000000,-0.416201,-0.409510,0.409510,0.081902,0.016419,0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.860046,0.000000,-0.432387,-0.416373,0.416373,0.083275,0.016693,0.083028,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.872103,0.000000,-0.432387,-0.421177,0.421177,0.084235,0.016885,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.880201,0.000000,-0.437821,-0.426170,0.426170,0.085234,0.017085,-0.112332,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.891018,0.000000,-0.437821,-0.429666,0.429666,0.085933,0.017225,-0.063492,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.900464,0.000000,-0.421920,-0.427342,0.427342,0.085468,0.017132,-0.063492,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.910075,0.000000,-0.381971,-0.413731,0.413731,0.082746,0.016587,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.920996,0.000000,-0.381971,-0.404203,0.404203,0.080841,0.016206,0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.930000,0.000000,-0.429136,-0.411683,0.411683,0.082337,0.016505,0.092796,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.940045,0.000000,-0.433129,-0.418117,0.418117,0.083623,0.016763,-0.024420,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.950301,0.000000,-0.433129,-0.422620,0.422620,0.084524,0.016943,-0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.960276,0.000000,-0.440609,-0.428017,0.428017,0.085603,0.017159,0.014652,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.970000,0.000000,-0.374303,-0.411903,0.411903,0.082381,0.016514,0.053724,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.980000,0.000000,-0.374303,-0.400623,0.400623,0.080125,0.016063,0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.990244,0.000000,-0.399069,-0.400157,0.400157,0.080031,0.016044,-0.063492,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.000302,0.000000,-0.423828,-0.407258,0.407258,0.081452,0.016328,-0.014652,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.010120,0.000000,-0.423828,-0.412229,0.412229,0.082446,0.016527,0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.020000,0.000000,-0.431557,-0.418027,0.418027,0.083605,0.016759,0.024420,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.030000,0.000000,-0.423191,-0.419576,0.419576,0.083915,0.016821,-0.004884,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.040001,0.000000,-0.423191,-0.420661,0.420661,0.084132,0.016865,0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.051237,0.000000,-0.366289,-0.404349,0.404349,0.080870,0.016212,-0.053724,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.060000,0.000000,-0.420460,-0.409183,0.409183,0.081837,0.016405,0.043956,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.070000,0.000000,-0.420460,-0.412566,0.412566,0.082513,0.016541,-0.092796,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.080000,0.000000,-0.430101,-0.417827,0.417827,0.083565,0.016751,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.090335,0.000000,-0.444354,-0.425785,0.425785,0.085157,0.017070,-0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.100020,0.000000,-0.444354,-0.431355,0.431355,0.086271,0.017292,0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.110000,0.000000,-0.394733,-0.420369,0.420369,0.084074,0.016853,-0.083028,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.120017,0.000000,-0.394733,-0.412678,0.412678,0.082536,0.016545,0.024420,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.130058,0.000000,-0.399806,-0.408816,0.408816,0.081763,0.016391,0.004884,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.142131,0.000000,-0.431345,-0.415575,0.415575,0.083115,0.016661,0.083028,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.150078,0.000000,-0.431345,-0.420306,0.420306,0.084061,0.016850,0.131868,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.160139,0.000000,-0.439842,-0.426167,0.426167,0.085233,0.017085,0.034188,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.171289,0.000000,-0.447990,-0.432714,0.432714,0.086543,0.017347,-0.034188,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.180000,0.000000,-0.447990,-0.437296,0.437296,0.087459,0.017530,0.053724,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.190129,0.000000,-0.370491,-0.417255,0.417255,0.083451,0.016728,-0.092796,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.200155,0.000000,-0.410891,-0.415346,0.415346,0.083069,0.016652,0.053724,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.212167,0.000000,-0.410891,-0.414009,0.414009,0.082802,0.016599,0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.220486,0.000000,-0.438390,-0.421324,0.421324,0.084265,0.016891,-0.131868,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.230587,0.000000,-0.438390,-0.426444,0.426444,0.085289,0.017096,-0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.240136,0.000000,-0.438087,-0.429937,0.429937,0.085987,0.017236,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.250309,0.000000,-0.385468,-0.416596,0.416596,0.083319,0.016702,0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.261114,0.000000,-0.385468,-0.407258,0.407258,0.081452,0.016328,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.270177,0.000000,-0.391988,-0.402677,0.402677,0.080535,0.016145,-0.102564,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.280201,0.000000,-0.426545,-0.409837,0.409837,0.081967,0.016432,-0.004884,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.290000,0.000000,-0.426545,-0.414850,0.414850,0.082970,0.016632,-0.092796,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.300705,0.000000,-0.430199,-0.419455,0.419455,0.083891,0.016816,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.311629,0.000000,-0.430199,-0.422678,0.422678,0.084536,0.016945,0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.320000,0.000000,-0.449491,-0.430722,0.430722,0.086144,0.017267,-0.004884,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.330466,0.000000,-0.390060,-0.418523,0.418523,0.083705,0.016779,-0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
