time_s,f_raw_N,f_filt_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
70.840719,-0.747466,-0.788810,-0.157762,-0.031438,0.053724,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.850353,-0.750619,-0.784991,-0.156998,-0.031285,0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.860000,-0.750619,-0.781554,-0.156311,-0.031148,-0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.870000,-0.931434,-0.796542,-0.159308,-0.031747,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.880066,-0.786485,-0.795536,-0.159107,-0.031707,0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
70.891585,-0.786485,-0.794631,-0.158926,-0.031671,0.053724,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
70.902633,-0.727548,-0.787923,-0.157585,-0.031402,-0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
70.910391,-0.727548,-0.781885,-0.156377,-0.031161,-0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
70.920087,-0.753615,-0.779058,-0.155812,-0.031048,0.004884,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.930288,-0.814424,-0.782595,-0.156519,-0.031189,0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
70.940641,-0.916470,-0.795982,-0.159196,-0.031725,0.092796,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
70.950210,-0.916470,-0.808031,-0.161606,-0.032207,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.960264,-0.720103,-0.799238,-0.159848,-0.031855,-0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.970288,-0.720103,-0.791325,-0.158265,-0.031539,0.073260,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
70.980342,-0.676874,-0.779880,-0.155976,-0.031081,0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
70.990311,-0.717522,-0.773644,-0.154729,-0.030831,0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.000852,-0.717522,-0.768032,-0.153606,-0.030607,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.010649,-0.918724,-0.783101,-0.156620,-0.031210,0.073260,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.021547,-0.918724,-0.796663,-0.159333,-0.031752,-0.102564,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.030130,-0.770188,-0.794016,-0.158803,-0.031570,0.014652,-0.000954,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.040278,-0.691874,-0.783802,-0.156760,-0.031238,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.050316,-0.744401,-0.779861,-0.155972,-0.031080,-0.014652,-0.000572,-0.049573,5.000000,1.000000,0.500000,0.1000,2.0000
71.060157,-0.744401,-0.776315,-0.155263,-0.030938,0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.070264,-0.750354,-0.773719,-0.154744,-0.030834,0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.080205,-0.750354,-0.771383,-0.154277,-0.030741,-0.004884,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.090220,-0.937036,-0.787948,-0.157590,-0.031403,-0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.102483,-0.752576,-0.784411,-0.156882,-0.031262,-0.122100,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.112245,-0.752576,-0.781227,-0.156245,-0.031058,-0.083028,-0.000954,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.122361,-0.724566,-0.775561,-0.155112,-0.030832,-0.131868,-0.000954,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.130177,-0.764800,-0.774485,-0.154897,-0.030789,-0.053724,-0.000954,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.140035,-0.764800,-0.773517,-0.154703,-0.030826,-0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.150000,-0.928284,-0.788993,-0.157799,-0.031445,0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.160018,-0.796699,-0.789764,-0.157953,-0.031476,0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.170248,-0.796699,-0.790458,-0.158092,-0.031504,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.180297,-0.710328,-0.782445,-0.156489,-0.031183,-0.043956,-0.000572,-0.046154,5.000000,1.000000,0.500000,0.1000,2.0000
71.190218,-0.710328,-0.775233,-0.155047,-0.030895,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.200822,-0.762776,-0.773987,-0.154797,-0.030845,0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.210535,-0.766391,-0.773227,-0.154645,-0.030815,0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.220976,-0.924163,-0.788321,-0.157664,-0.031418,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.231337,-0.924163,-0.801905,-0.160381,-0.031962,0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.240599,-0.751613,-0.796876,-0.159375,-0.031761,-0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.250280,-0.751613,-0.792350,-0.158470,-0.031580,0.122100,-0.000572,-0.046154,5.000000,1.000000,0.500000,0.1000,2.0000
71.260270,-0.720485,-0.785163,-0.157033,-0.031292,-0.024420,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
71.271083,-0.744635,-0.781110,-0.156222,-0.031130,-0.053724,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
71.280000,-0.744635,-0.777463,-0.155493,-0.030984,0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.290679,-0.913802,-0.791097,-0.158219,-0.031529,0.014652,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.301036,-0.754701,-0.787457,-0.157491,-0.031384,-0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.310372,-0.754701,-0.784182,-0.156836,-0.031253,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.320285,-0.708494,-0.776613,-0.155323,-0.030950,0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
71.331152,-0.755209,-0.774472,-0.154894,-0.030864,0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.340000,-0.755209,-0.772546,-0.154509,-0.030787,0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.350000,-0.788060,-0.774097,-0.154819,-0.030849,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.360122,-0.788060,-0.775494,-0.155099,-0.030905,0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.370210,-0.926263,-0.790571,-0.158114,-0.031508,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.380222,-0.784465,-0.789960,-0.157992,-0.031484,0.043956,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.390262,-0.784465,-0.789411,-0.157882,-0.031462,-0.004884,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.400081,-0.712107,-0.781680,-0.156336,-0.031153,-0.112332,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
71.410486,-0.776835,-0.781196,-0.156239,-0.031057,-0.024420,-0.000954,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.420424,-0.776835,-0.780760,-0.156152,-0.031116,0.024420,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.430591,-0.892179,-0.791902,-0.158380,-0.031562,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.440289,-0.807581,-0.793469,-0.158694,-0.031624,0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.450915,-0.807581,-0.794881,-0.158976,-0.031681,0.053724,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.460165,-0.732656,-0.788658,-0.157732,-0.031432,0.161172,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.470135,-0.744637,-0.784256,-0.156851,-0.031256,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.480225,-0.744637,-0.780294,-0.156059,-0.031097,-0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.490245,-0.777089,-0.779974,-0.155995,-0.031085,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.500327,-0.777089,-0.779685,-0.155937,-0.031073,0.014652,-0.000572,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
71.512230,-0.944953,-0.796212,-0.159242,-0.031734,0.122100,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.520585,-0.795081,-0.796099,-0.159220,-0.031730,0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.532361,-0.795081,-0.795997,-0.159199,-0.031725,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.540550,-0.745699,-0.790967,-0.158193,-0.031524,0.102564,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.550573,-0.786125,-0.790483,-0.158097,-0.031505,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
71.560292,-0.786125,-0.790047,-0.158009,-0.031487,0.170940,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.570257,-0.827063,-0.793749,-0.158750,-0.031636,0.083028,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.580369,-0.901655,-0.804539,-0.160908,-0.032067,0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.590353,-0.901655,-0.814251,-0.162850,-0.032456,-0.014652,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.601232,-0.759997,-0.808825,-0.161765,-0.032239,-0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.610000,-0.751113,-0.803054,-0.160611,-0.032008,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.620000,-0.751113,-0.797860,-0.159572,-0.031800,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.631046,-0.751113,-0.793185,-0.158637,-0.031613,-0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.640201,-0.798907,-0.793757,-0.158751,-0.031560,-0.053724,-0.000954,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.650739,-0.798907,-0.794272,-0.158854,-0.031656,-0.092796,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
71.660272,-0.936736,-0.808519,-0.161704,-0.032150,0.034188,-0.000954,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.670364,-0.823809,-0.810048,-0.162010,-0.032287,0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.680108,-0.823809,-0.811424,-0.162285,-0.032343,0.053724,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
71.690122,-0.740177,-0.804299,-0.160860,-0.032058,-0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.702381,-0.740177,-0.797887,-0.159577,-0.031801,-0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.712791,-0.799811,-0.798079,-0.159616,-0.031809,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
71.722569,-0.790462,-0.797318,-0.159464,-0.031778,0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.730244,-0.790462,-0.796632,-0.159326,-0.031751,0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.740315,-0.944941,-0.811463,-0.162293,-0.032344,0.043956,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
71.750609,-0.758856,-0.806202,-0.161240,-0.032134,0.053724,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.760000,-0.758856,-0.801468,-0.160294,-0.031944,-0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
71.770000,-0.763941,-0.797715,-0.159543,-0.031794,-0.043956,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
71.780000,-0.794085,-0.797352,-0.159470,-0.031780,0.092796,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
71.792140,-0.794085,-0.797025,-0.159405,-0.031767,0.063492,-0.000572,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
71.801936,-0.935079,-0.810831,-0.162166,-0.032319,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.810500,-0.819587,-0.811706,-0.162341,-0.032354,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.820537,-0.819587,-0.812494,-0.162499,-0.032385,-0.122100,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.830486,-0.731658,-0.804411,-0.160882,-0.031986,-0.014652,-0.000954,-0.039316,5.000000,1.000000,0.500000,0.1000,2.0000
71.840979,-0.731658,-0.797135,-0.159427,-0.031771,-0.073260,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
71.850008,-0.772104,-0.794632,-0.158926,-0.031671,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.860023,-0.779372,-0.793106,-0.158621,-0.031610,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.870049,-0.779372,-0.791733,-0.158347,-0.031555,0.034188,-0.000572,0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
71.882039,-0.943883,-0.806948,-0.161390,-0.032163,0.053724,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
71.891265,-0.774246,-0.803678,-0.160736,-0.032033,0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.900225,-0.774246,-0.800734,-0.160147,-0.031915,-0.053724,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.914111,-0.723608,-0.793022,-0.158604,-0.031606,0.073260,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
71.921479,-0.756735,-0.789393,-0.157879,-0.031461,0.073260,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.930998,-0.756735,-0.786127,-0.157225,-0.031331,-0.092796,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
71.940136,-0.930426,-0.800557,-0.160111,-0.031832,0.043956,-0.000954,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
71.950227,-0.930426,-0.813544,-0.162709,-0.032427,-0.043956,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
71.960012,-0.767656,-0.808955,-0.161791,-0.032244,0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
71.970287,-0.719273,-0.799987,-0.159997,-0.031885,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
71.982629,-0.719273,-0.791916,-0.158383,-0.031562,0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
71.991006,-0.735515,-0.786276,-0.157255,-0.031337,0.014652,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
72.000898,-0.792532,-0.786901,-0.157380,-0.031362,0.063492,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.010289,-0.792532,-0.787464,-0.157493,-0.031384,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
72.020107,-0.949131,-0.803631,-0.160726,-0.032031,-0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.030156,-0.761965,-0.799464,-0.159893,-0.031864,0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.040069,-0.761965,-0.795714,-0.159143,-0.031714,-0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
72.050322,-0.732470,-0.789390,-0.157878,-0.031461,0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.060418,-0.760999,-0.786551,-0.157310,-0.031348,-0.112332,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.070731,-0.760999,-0.783996,-0.156799,-0.031169,-0.024420,-0.000954,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.080201,-0.913082,-0.796904,-0.159381,-0.031762,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.090000,-0.913082,-0.808522,-0.161704,-0.032226,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.100000,-0.825914,-0.810261,-0.162052,-0.032296,0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.110529,-0.734627,-0.802698,-0.160540,-0.031993,-0.053724,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
72.124260,-0.725185,-0.794947,-0.158989,-0.031683,0.102564,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.130761,-0.725185,-0.787971,-0.157594,-0.031404,-0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.140693,-0.753190,-0.784492,-0.156898,-0.031265,-0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
72.150000,-0.753190,-0.781362,-0.156272,-0.031140,-0.043956,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.160133,-0.931330,-0.796359,-0.159272,-0.031740,0.063492,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
72.170226,-0.772592,-0.793982,-0.158796,-0.031645,-0.073260,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
72.180073,-0.772592,-0.791843,-0.158369,-0.031483,-0.063492,-0.000954,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
72.190565,-0.720920,-0.784751,-0.156950,-0.031276,-0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.200988,-0.767126,-0.782988,-0.156598,-0.031205,0.034188,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
72.210194,-0.767126,-0.781402,-0.156280,-0.031142,0.024420,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.220172,-0.837511,-0.787013,-0.157403,-0.031366,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.231889,-0.837511,-0.792063,-0.158413,-0.031568,-0.063492,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.240276,-0.902066,-0.803063,-0.160613,-0.032008,0.014652,-0.000572,-0.046154,5.000000,1.000000,0.500000,0.1000,2.0000
72.250296,-0.741924,-0.796949,-0.159390,-0.031764,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.260064,-0.741924,-0.791447,-0.158289,-0.031543,-0.004884,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
72.270000,-0.716129,-0.783915,-0.156783,-0.031242,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.280093,-0.784885,-0.784012,-0.156802,-0.031246,-0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.292229,-0.784885,-0.784099,-0.156820,-0.031250,0.102564,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
72.300234,-0.933994,-0.799089,-0.159818,-0.031849,0.004884,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.311177,-0.780531,-0.797233,-0.159447,-0.031775,-0.073260,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
72.320911,-0.780531,-0.795563,-0.159113,-0.031708,-0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.330015,-0.722652,-0.788272,-0.157654,-0.031416,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.340703,-0.722652,-0.781710,-0.156342,-0.031154,-0.073260,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
72.350000,-0.759854,-0.779524,-0.155905,-0.031067,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.360000,-0.774030,-0.778975,-0.155795,-0.031045,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.370171,-0.774030,-0.778480,-0.155696,-0.031025,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.380053,-0.942718,-0.794904,-0.158981,-0.031682,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.393889,-0.762468,-0.791661,-0.158332,-0.031552,0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.400242,-0.762468,-0.788741,-0.157748,-0.031435,0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
72.410794,-0.770239,-0.786891,-0.157378,-0.031361,-0.122100,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
72.420688,-0.771465,-0.785348,-0.157070,-0.031223,0.014652,-0.000954,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.430405,-0.771465,-0.783960,-0.156792,-0.031244,0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.440240,-0.931301,-0.798694,-0.159739,-0.031833,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
72.450039,-0.931301,-0.811955,-0.162391,-0.032364,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
72.460000,-0.787220,-0.809481,-0.161896,-0.032265,-0.102564,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
72.470120,-0.717888,-0.800322,-0.160064,-0.031822,-0.004884,-0.000954,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
72.480000,-0.717888,-0.792079,-0.158416,-0.031569,-0.122100,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.490000,-0.762465,-0.789117,-0.157823,-0.031374,0.063492,-0.000954,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.501092,-0.788455,-0.789051,-0.157810,-0.031448,-0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.510454,-0.788455,-0.788991,-0.157798,-0.031445,0.034188,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.523301,-0.950670,-0.805159,-0.161032,-0.032092,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
72.531507,-0.758058,-0.800449,-0.160090,-0.031904,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.540092,-0.758058,-0.796210,-0.159242,-0.031734,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
72.550007,-0.738919,-0.790481,-0.158096,-0.031505,0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
72.560000,-0.782104,-0.789643,-0.157929,-0.031471,0.063492,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
72.570288,-0.782104,-0.788889,-0.157778,-0.031441,-0.043956,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
72.580028,-0.932955,-0.803296,-0.160659,-0.032017,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.591121,-0.932955,-0.816262,-0.163252,-0.032536,-0.053724,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
72.601329,-0.810889,-0.815725,-0.163145,-0.032515,0.083028,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
72.610550,-0.747709,-0.808923,-0.161785,-0.032242,-0.043956,-0.000572,0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
72.620000,-0.747709,-0.802802,-0.160560,-0.031998,-0.014652,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
72.630646,-0.760171,-0.798539,-0.159708,-0.031827,-0.053724,-0.000572,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
